ID,Titolo,Generi,Punteggio Medio,Rank,Popolarità,Stato,Autori
9,Tsubasa: RESERVoir CHRoNiCLE,"Action, Adventure, Drama, Fantasy, Shounen",8.29,323,199,finished, CLAMP
18,Kodomo no Omocha,"Award Winning, Comedy, Drama, Love Polygon, Romance, School, Shoujo, Showbiz, Slice of Life",8.29,324,820,finished,Miho Obana
29,Paradise Kiss,"Drama, Josei, Romance, School, Visual Arts",8.29,325,313,finished,Ai Yazawa
149,Blame!,"Action, Drama, Horror, Psychological, Sci-Fi, Seinen",8.29,326,70,finished,Tsutomu Nihei
735,Black Lagoon,"Action, Adult Cast, Drama, Military, Organized Crime, Seinen",8.29,327,301,currently_publishing,Rei Hiroe
9699,Doukyuusei,"Boys Love, School, Slice of Life",8.29,328,450,finished,Asumiko Nakamura
14236,Love So Life,"Childcare, Romance, Shoujo",8.29,329,284,finished,Kaede Kouchi
16144,Umineko no Naku Koro ni - Episode 4: Alliance of the Golden Witch,"Drama, Horror, Mystery, Mythology, Psychological",8.29,330,1280,finished," Ryukishi07,  Souichirou"
16922,Gakuen Babysitters,"Childcare, Comedy, Iyashikei, School, Shoujo, Slice of Life",8.29,331,760,currently_publishing,Hari Tokeino
84983,Chichi to Hige-Gorilla to Watashi,"Childcare, Comedy, Slice of Life",8.29,332,2464,finished,Sadaji Koike
165876,Houkago Kitaku Biyori,"Love Status Quo, Romance, School, Seinen",8.29,333,3227,currently_publishing,Mai Matsuda
26704,Shouwa Genroku Rakugo Shinjuu,"Adult Cast, Award Winning, Drama, Josei, Love Polygon, Performing Arts",8.28,335,2085,finished,Haruko Kumota
35573,Orange,"Drama, Love Polygon, Romance, School, Sci-Fi, Shoujo, Time Travel",8.28,337,73,finished,Ichigo Takano
148542,Akuyaku Reijou no Naka no Hito: Danzai sareta Tenseisha no Tame Usotsuki Heroine ni Fukushuu Itashimasu,"Drama, Villainess",8.28,338,2557,currently_publishing,"Nazuna Shiraume,  Makiburo"
24,D.Gray-man,"Action, Adventure, Fantasy, Shounen, Urban Fantasy",8.28,340,72,currently_publishing,Katsura Hoshino
79,Sora wa Akai Kawa no Hotori,"Action, Adventure, Award Winning, Drama, Fantasy, Historical, Romance, Shoujo, Supernatural, Time Travel",8.28,341,764,finished,Chie Shinohara
267,Hellsing,"Action, Adult Cast, Gore, Historical, Horror, Seinen, Supernatural, Vampire",8.28,342,148,finished,Kouta Hirano
583,Claymore,"Action, Adventure, Fantasy, Gore, Horror, Shounen",8.28,343,35,finished,Norihiro Yagi
762,Tokyo Crazy Paradise,"Action, Comedy, Crossdressing, Drama, Organized Crime, Romance, Shoujo",8.28,344,1048,finished,Yoshiki Nakamura
838,Angel Densetsu,"Action, Comedy, Delinquents, Martial Arts, Romance, School, Shounen",8.28,345,291,finished,Norihiro Yagi
1061,Meitantei Conan,"Adventure, Award Winning, Comedy, Detective, Mystery, Shounen",8.28,346,278,currently_publishing,Gosho Aoyama
1111,Buddha,"Drama, Historical, Supernatural",8.28,347,1211,finished,Osamu Tezuka
1262,Higurashi no Naku Koro ni Kai: Meakashi-hen,"Drama, Horror, Mystery, Psychological, Shounen",8.28,348,1257,finished,"Yutori Houjou,  Ryukishi07"
2459,Komatta Toki ni wa Hoshi ni Kike,"Boys Love, Comedy, Drama, Shoujo",8.28,349,2637,finished,Miyuki Abe
6520,Hana to Akuma,"Fantasy, Historical, Mythology, Romance, Shoujo",8.28,350,405,finished,Hisamu Oto
9548,Higurashi no Naku Koro ni Kai: Minagoroshi-hen,"Drama, Horror, Mystery, Psychological",8.28,351,1766,finished," Ryukishi07, Hinase Momoyama"
102343,Fumetsu no Anata e,"Adventure, Award Winning, Drama, Shounen, Supernatural",8.28,352,136,currently_publishing,Yoshitoki Ooima
106809,Koko wa Ima kara Rinri desu.,"Drama, School, Seinen",8.28,353,652,currently_publishing,Shiori Amase
98379,Bungou Stray Dogs Wan!,"Comedy, Slice of Life, Supernatural",8.27,354,2865,currently_publishing,Neco Kanai
47022,Sakamichi no Apollon: Bonus Track,"Drama, Historical, Josei, Music, Romance, Slice of Life",8.27,355,3216,finished,Yuki Kodama
57,Hanazakari no Kimitachi e,"Comedy, Crossdressing, Drama, Love Polygon, Romance, School, Shoujo",8.27,357,504,finished,Hisaya Nakajo
704,Trigun Maximum,"Action, Adult Cast, Adventure, Award Winning, Comedy, Drama, Sci-Fi, Seinen",8.27,358,599,finished,Yasuhiro Nightow
1047,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Shounen",8.27,359,1201,finished,"Masami Kurumada, Shiori Teshirogi"
1263,Higurashi no Naku Koro ni Kai: Tsumihoroboshi-hen,"Drama, Horror, Mystery, Psychological",8.27,360,1608,finished,"Karin Suzuragi,  Ryukishi07"
5255,Dengeki Daisy,"Comedy, Drama, Romance, Shoujo",8.26,361,116,finished,Kyousuke Motomi
14790,Magi,"Adventure, Award Winning, Fantasy, Shounen",8.26,362,78,finished,Shinobu Ohtaka
17910,Yomawari Sensei,"Drama, Psychological, School, Seinen",8.26,363,1263,finished,"Osamu Mizutani, Seiki Tsuchida"
119392,Boy Meets Maria,"Boys Love, Drama, School",8.26,365,689,finished,Kousei Eguchi
72025,Kengan Ashura,"Action, Martial Arts",8.26,366,277,finished," Daromeon, Yabako Sandrovich"
145496,Yuki no Yousei,Boys Love,8.26,367,4854,finished,Tomo Serizawa
1009,Hachimitsu to Clover,"Award Winning, Comedy, Drama, Josei, Love Polygon, Romance, Slice of Life, Visual Arts",8.25,368,771,finished,Chica Umino
1097,Saiyuuki Gaiden,"Action, Adventure, Fantasy",8.25,369,1906,finished,Kazuya Minekura
1649,Liar Game,"Drama, High Stakes Game, Psychological, Seinen, Strategy Game",8.25,370,117,finished,Shinobu Kaitani
4258,Hikari to Tomo ni...: Jiheishouji wo Kakaete,"Award Winning, Childcare, Drama, Josei, Psychological, Slice of Life",8.25,371,3462,finished,Keiko Tobe
7776,Toaru Majutsu no Index Gaiden: Toaru Kagaku no Railgun,"Action, Comedy, Sci-Fi, Super Power",8.25,372,629,currently_publishing,"Kazuma Kamachi, Motoi Fuyukawa"
17904,Kuragehime,"Award Winning, Comedy, Crossdressing, Josei, Visual Arts",8.25,373,407,finished,Akiko Higashimura
23571,Sunny,"Award Winning, Drama, Seinen",8.25,374,861,finished,Taiyou Matsumoto
112807,Boku no Kokoro no Yabai Yatsu,"Comedy, Romance, School, Shounen",8.25,377,294,currently_publishing,Norio Sakurai
119022,Kage no Jitsuryokusha ni Naritakute!,"Action, Comedy, Fantasy, Isekai, Reincarnation",8.25,378,205,currently_publishing,"Anri Sakano, Daisuke Aizawa"
112091,Hidamari ga Kikoeru: Limit,"Boys Love, Slice of Life",8.24,379,2876,finished,Yuki Fumino
113138,Jujutsu Kaisen,"Action, School, Shounen, Supernatural",8.24,380,10,finished,Gege Akutami
375,Initial D,"Action, Drama, Racing, Seinen",8.24,381,593,finished,Shuuichi Shigeno
481,Planetes,"Adult Cast, Award Winning, Drama, Psychological, Sci-Fi, Seinen, Slice of Life, Space, Workplace",8.24,382,295,finished,Makoto Yukimura
3009,JoJo no Kimyou na Bouken Part 6: Stone Ocean,"Action, Adventure, Shounen",8.24,383,36,finished,Hirohiko Araki
4625,Kamigami no Itadaki,"Adventure, Award Winning, Drama, Mystery, Seinen, Sports",8.24,384,1191,finished,"Baku Yumemakura, Jiro Taniguchi"
162733,Mairimashita! Iruma-kun: If Episode of Mafia,"Fantasy, Organized Crime, Shounen",8.24,385,8239,currently_publishing, hiroja
39883,Ansatsu Kyoushitsu,"Action, Comedy, School, Shounen",8.24,386,74,finished,Yuusei Matsui
91514,Kishuku Gakkou no Juliet,"Action, Comedy, Romance, School, Shounen",8.24,387,271,finished,Yousuke Kaneda
96044,Taishou Otome Otogibanashi,"Comedy, Historical, Romance, Shounen, Slice of Life",8.24,388,741,finished,Sana Kirioka
103989,Kaichou wa Maid-sama!: Marriage,"Comedy, Romance, School, Shoujo",8.24,389,1151,finished,Hiro Fujiwara
92252,Koimonogatari,"Boys Love, Drama, School, Slice of Life",8.23,390,1335,currently_publishing,Tohru Tagura
103701,Beastars,"Anthropomorphic, Award Winning, Drama, Psychological, Shounen, Slice of Life",8.23,391,121,finished,Paru Itagaki
128,Petshop of Horrors,"Comedy, Fantasy, Horror, Josei, Mystery, Supernatural",8.23,392,538,finished,Matsuri Akino
445,Shonan Junai Gumi!,"Action, Comedy, Delinquents, Drama, Romance, School, Shounen",8.23,393,830,finished,Tooru Fujisawa
915,Rookies,"Comedy, Delinquents, Drama, School, Shounen, Slice of Life, Sports, Team Sports",8.23,394,767,finished,Masanori Morita
10884,Diamond no Ace,"Award Winning, School, Shounen, Sports, Team Sports",8.23,395,783,finished,Yuuji Terajima
11593,Yuru Yuri,"CGDCT, Comedy, Gag Humor, Girls Love, School",8.23,396,1349,currently_publishing, Namori
112115,Act-age,"Drama, Performing Arts, Shounen, Showbiz",8.23,397,326,discontinued,"Tatsuya Matsuki, Shiro Usazaki"
24308,No.6,"Action, Drama, Mystery, Sci-Fi, Shoujo",8.23,400,348,finished,"Atsuko Asano, Hinoki Kino"
47825,Steins;Gate: Aishin Meizu no Babel,"Adventure, Sci-Fi, Seinen",8.23,401,4415,finished," Nitroplus, Shinichirou Nariie"
141833,Hikaru ga Shinda Natsu,"Horror, Mystery, Supernatural",8.23,404,331,currently_publishing, Mokumokuren
4571,Akagami no Shirayuki-hime,"Drama, Fantasy, Romance, Shoujo",8.22,408,229,currently_publishing,Sorata Akizuki
14531,GTO: Shonan 14 Days,"Action, Comedy, Delinquents, Drama, Ecchi, Shounen",8.22,409,768,finished,Tooru Fujisawa
16593,Private Opinion: Banana Fish Another Story,"Action, Drama, Shoujo",8.22,410,4588,finished,Akimi Yoshida
17552,Non Non Biyori,"CGDCT, Iyashikei, School, Seinen, Slice of Life",8.22,411,1669,finished, Atto
110031,Summertime Render,"Mystery, Shounen, Supernatural, Suspense, Time Travel",8.22,412,317,finished,Yasuki Tanaka
112318,Jigokuraku,"Action, Fantasy, Historical, Shounen",8.22,413,60,finished,Yuuji Kaku
26144,Danshi Koukousei no Nichijou,"Comedy, Gag Humor, School",8.22,416,729,finished,Yasunobu Yamauchi
18074,Getter Robo Saga,"Action, Mecha, Shounen",8.21,417,7473,finished,Ken Ishikawa
140409,Yoake no Uta,"Boys Love, Fantasy",8.21,418,5192,currently_publishing,Ichika Yuno
103063,"Tadaima, Okaeri","Boys Love, Childcare, Slice of Life",8.21,419,3241,currently_publishing,Ichi Ichikawa
106204,Majo to Yajuu,"Action, Adult Cast, Fantasy, Seinen",8.21,420,974,on_hiatus,Kousuke Satake
107548,Steins;Gate 0,"Drama, Mystery, Sci-Fi, Seinen",8.21,421,3802,finished,Taka Himeno
108566,Machikado Mazoku,"Comedy, Mahou Shoujo, Slice of Life",8.21,423,2159,currently_publishing,Izumo Ito
132962,Boku ga Otto ni Deau made,"Boys Love, Drama, Memoir",8.21,424,2947,finished,"Yoshi Tsukizuki, Ryousuke Nanasaki"
58027,Tsurezure Children,"Comedy, Romance, School, Shounen",8.21,426,287,finished,Toshiya Wakabayashi
62547,Yugami-kun ni wa Tomodachi ga Inai,"Comedy, School, Shounen, Slice of Life",8.21,427,627,finished,Jun Sakura
158,Ghost Hunt,"Drama, Horror, Mystery, Psychological, Romance, Shoujo, Supernatural",8.21,428,1216,finished,"Shiho Inada, Fuyumi Ono"
348,Genshiken,"Comedy, Drama, Otaku Culture, School, Seinen, Slice of Life",8.21,429,434,finished,Shimoku Kio
510,Saiyuuki Reload,"Action, Adventure, Comedy, Drama, Fantasy, Josei",8.21,430,2548,finished,Kazuya Minekura
585,Hourou Musuko,"Drama, Romance, School, Seinen",8.21,431,625,finished,Takako Shimura
731,Eden: It's an Endless World!,"Action, Drama, Gore, Psychological, Sci-Fi, Seinen, Suspense",8.21,432,263,finished,Hiroki Endo
1075,7 Seeds,"Action, Adventure, Award Winning, Drama, Horror, Mystery, Psychological, Romance, Sci-Fi, Shoujo, Survival, Suspense",8.21,433,779,finished,Yumi Tamura
1208,Silver Diamond,"Adventure, Boys Love, Fantasy, Isekai, Shoujo",8.21,434,2506,finished,Shiho Sugiura
1461,Sanctuary,"Detective, Drama, Organized Crime, Seinen, Suspense",8.21,435,527,finished,"Ryouichi Ikegami,  Buronson"
1802,Cat Street,"Drama, Love Polygon, Romance, Shoujo, Showbiz",8.21,436,545,finished,Yoko Kamio
3731,Solanin,"Drama, Seinen, Slice of Life",8.21,437,104,finished,Inio Asano
5651,Crows,"Action, Delinquents, School, Shounen",8.21,438,675,finished,Hiroshi Takahashi
373,Meteor Methuselah,"Action, Adventure, Drama, Fantasy, Romance, Shoujo",8.2,440,978,finished,Kaori Ozaki
15805,Tasogare Otome x Amnesia,"Horror, Mystery, Romance, School, Shounen, Supernatural",8.2,442,363,finished, Maybe
24705,Aku no Hana,"Drama, Psychological, Romance, School, Shounen",8.2,446,66,finished,Shuuzou Oshimi
26736,Taiyou no Ie,"Award Winning, Drama, Romance, Shoujo",8.2,447,161,finished, Taamo
70801,Dead Dead Demons Dededede Destruction,"Award Winning, Drama, School, Sci-Fi, Seinen",8.2,449,200,finished,Inio Asano
103897,Dr. Stone,"Adventure, Award Winning, Sci-Fi, Shounen, Survival, Suspense",8.2,451,40,finished,"Riichiro Inagaki,  Boichi"
124470,Re:Zero kara Hajimeru Isekai Seikatsu: Dai-4 Shou - Seiiki to Gouyoku no Majo,"Drama, Fantasy, Isekai, Psychological, Seinen, Suspense, Time Travel",8.2,452,4596,currently_publishing,"Haruno Atori, Tappei Nagatsuki"
115122,Kimi ga Shinu made Koi wo Shitai,"Fantasy, Girls Love, School",8.19,455,1575,currently_publishing,Nachi Aono
115746,Shinai naru Boku e Satsui wo Komete,"Drama, Mystery, Psychological, Seinen, Suspense",8.19,456,375,finished,"Hajime Inoryuu, Shouta Itou"
92,Bishoujo Senshi Sailor Moon,"Award Winning, Drama, Fantasy, Mahou Shoujo, Romance, Shoujo",8.19,460,305,finished,Naoko Takeuchi
1014,H2,"Comedy, Drama, Romance, School, Shounen, Sports, Team Sports",8.19,461,1777,finished,Mitsuru Adachi
1218,Akagi: Yami ni Oritatta Tensai,"Action, Adult Cast, Drama, Organized Crime, Psychological, Strategy Game",8.19,462,1528,finished,Nobuyuki Fukumoto
2924,Historie,"Action, Adventure, Award Winning, Historical, Seinen",8.19,463,733,currently_publishing,Hitoshi Iwaaki
4453,Hitsugikatsugi no Kuro.: Kaichu Tabi no Wa,"Adventure, Fantasy",8.19,464,2818,finished,Satoko Kiyuzuki
46010,xxxHOLiC: Rei,"Drama, Mystery, Seinen, Supernatural",8.19,465,1472,currently_publishing, CLAMP
58563,Innocent,"Drama, Historical, Seinen",8.19,467,266,finished,Shinichi Sakamoto
140295,Tsukuritai Onna to Tabetai Onna,"Girls Love, Josei, Slice of Life",8.18,468,3393,currently_publishing,Sakaomi Yuzaki
27231,Hirunaka no Ryuusei,"Love Polygon, Romance, School, Shoujo",8.18,470,165,finished,Mika Yamamori
104491,Bokura no Shokutaku,"Boys Love, Childcare, Slice of Life",8.18,472,1418,finished,Ori Mita
53,Yuu☆Yuu☆Hakusho,"Action, Award Winning, Comedy, Drama, Shounen, Supernatural",8.18,473,224,finished,Yoshihiro Togashi
1982,Koori no Mamono no Monogatari,"Boys Love, Fantasy, Shoujo, Supernatural",8.18,474,4826,finished,Shiho Sugiura
3008,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,"Action, Adventure, Organized Crime, Shounen",8.18,475,124,finished,Hirohiko Araki
994,Ookiku Furikabutte,"Award Winning, Comedy, Seinen, Sports, Team Sports",8.17,476,2125,currently_publishing,Asa Higuchi
9738,Higurashi no Naku Koro ni Kai: Matsuribayashi-hen,"Drama, Horror, Mystery, Psychological",8.17,478,2015,finished,"Karin Suzuragi,  Ryukishi07"
67401,Fukigen na Mononokean,"Comedy, Supernatural",8.17,479,1593,finished,Kiri Wazawa
80375,Otouto no Otto,"Award Winning, Slice of Life",8.17,480,1555,finished,Gengorou Tagame
112694,Fushigi Neko no Kyuu-chan,"Comedy, Pets, Slice of Life",8.17,482,2656,finished,Sasami Nitori
121480,Yofukashi no Uta,"Award Winning, Romance, Shounen, Supernatural, Vampire",8.17,483,144,finished, Kotoyama
126146,[Oshi no Ko],"Drama, Reincarnation, Seinen, Showbiz, Supernatural",8.17,484,42,finished,"Aka Akasaka, Mengo Yokoyari"
131334,Sakamoto Days,"Action, Comedy, Shounen",8.17,485,96,currently_publishing,Yuuto Suzuki
30315,Last Game,"Comedy, Romance, Shoujo",8.17,488,142,finished,Shinobu Amano
45947,Nukozuke!,"Comedy, Pets, Shoujo, Slice of Life",8.16,491,1981,currently_publishing,Iro Yugi
436,Uzumaki,"Drama, Horror, Seinen, Supernatural",8.16,493,31,finished,Junji Itou
10865,Touhou Shinigami: Meteor Methuselah Gaiden,"Action, Drama, Fantasy, Shoujo",8.16,494,3964,finished,Kaori Ozaki
58007,Shingeki no Kyojin: Kuinaki Sentaku,"Action, Shoujo",8.16,495,324,finished,"Hikaru Suruga, Gan Sunaaku"
80091,Yahari Ore no Seishun Love Comedy wa Machigatteiru. @comic,"Comedy, Love Polygon, Romance, School, Seinen",8.16,496,2111,finished,"Wataru Watari, Naomichi Io"
152024,"Bungou Stray Dogs: Dazai, Chuuya, Juugosai","Action, Shounen, Supernatural",8.16,497,8325,finished,"Kafka Asagiri, Shiwasu Hoshikawa"
112589,Tonikaku Kawaii,"Comedy, Romance, Shounen",8.16,498,184,currently_publishing,Kenjirou Hata
113163,Bungou Stray Dogs: Dead Apple,"Action, Detective, Mystery, Supernatural",8.16,499,3044,finished, Ganjii
125052,Yamada-kun to Lv999 no Koi wo Suru,"Romance, Video Game",8.16,500,298,currently_publishing, Mashiro
102703,Doukyuusei: Gold Ring & Silver Ring,Boys Love,8.16,503,2525,finished,Asumiko Nakamura
661,Sayonara Zetsubou Sensei,"Award Winning, Comedy, Gag Humor, Parody, School, Shounen",8.15,505,579,finished,Kouji Kumeta
688,Maison Ikkoku,"Adult Cast, Comedy, Drama, Romance, Seinen",8.15,506,1035,finished,Rumiko Takahashi
705,Shingetsutan Tsukihime,"Action, Horror, Romance, Supernatural, Vampire",8.15,507,428,finished," Type-Moon, Kinoko Nasu, Shonen Sasaki"
929,Fushigi Yuugi: Genbu Kaiden,"Adventure, Drama, Fantasy, Historical, Isekai, Magical Sex Shift, Romance, Shoujo",8.15,508,1651,finished,Yuu Watase
1110,Shiawase Kissa 3-choume,"Comedy, Romance, Shoujo, Slice of Life",8.15,509,1040,finished,Kou Matsuzuki
8144,Sora no Otoshimono,"Comedy, Drama, Ecchi, Romance, School, Sci-Fi, Shounen",8.15,510,406,finished,Suu Minazuki
8652,Zankoku na Kami ga Shihai suru,"Award Winning, Boys Love, Drama, Psychological, Shoujo",8.15,511,2063,finished,Moto Hagio
35733,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,"Drama, Shounen",8.15,513,1257,finished,Mitsu Izumi
111229,Mystery to Iu nakare,"Award Winning, Josei, Mystery",8.15,515,1927,currently_publishing,Yumi Tamura
117840,Ase to Sekken,"Comedy, Romance, Seinen, Workplace",8.15,517,403,finished,Kintetsu Yamada
118625,Sasayaku You ni Koi wo Utau,"Girls Love, School",8.15,518,496,currently_publishing,Eku Takeshima
77637,Helck,"Action, Fantasy",8.15,519,430,finished,Nanaki Nanao
137939,Chi. Chikyuu no Undou ni Tsuite,"Award Winning, Drama, Historical, Seinen",8.15,520,1692,finished, Uoto
17,Kareshi Kanojo no Jijou,"Comedy, Drama, Romance, School, Shoujo",8.14,521,464,finished,Masami Tsuda
729,Emma,"Award Winning, Historical, Romance, Seinen, Slice of Life",8.14,522,633,finished,Kaoru Mori
770,Gunnm: Last Order,"Action, Drama, Martial Arts, Sci-Fi, Seinen",8.14,523,757,finished,Yukito Kishiro
1297,Iryuu: Team Medical Dragon,"Award Winning, Drama, Medical, Psychological, Seinen",8.14,524,1666,finished,"Akira Nagai, Tarou Nogizaka"
1630,JoJo no Kimyou na Bouken Part 2: Sentou Chouryuu,"Action, Adventure, Historical, Shounen, Vampire",8.14,525,132,finished,Hirohiko Araki
1695,Adolf ni Tsugu,"Award Winning, Drama, Historical, Military",8.14,526,774,finished,Osamu Tezuka
3042,Soredemo Machi wa Mawatteiru,"Award Winning, Seinen, Slice of Life",8.14,527,2022,finished,Masakazu Ishiguro
8070,Sengoku Youko,"Action, Adventure, Fantasy, Historical, Mythology, Shounen",8.14,528,995,finished,Satoshi Mizukami
8557,Kimi to Boku.,"Comedy, Drama, Romance, School, Shounen, Slice of Life",8.14,529,1869,finished,Kiichi Hotta
9546,Capeta,"Award Winning, Comedy, Drama, Racing, Shounen",8.14,530,3922,finished,Masahito Soda
10443,Bakuon Rettou,"Action, Drama, Psychological, School, Seinen",8.14,531,1505,finished,Tsutomu Takahashi
11850,Keishichou Tokuhanka 007,"Detective, Shoujo, Supernatural",8.14,532,2037,finished,Eiri Kaji
100128,Yakusoku no Neverland,"Award Winning, Mystery, Psychological, Shounen, Survival, Suspense",8.14,533,18,finished,"Posuka Demizu, Kaiu Shirai"
84255,Hidamari ga Kikoeru,"Boys Love, School, Slice of Life",8.14,534,554,finished,Yuki Fumino
20242,Binbougami ga!,"Comedy, Mythology, Shounen, Supernatural",8.14,535,985,finished,Yoshiaki Sukeno
21467,Hoshi Mamoru Inu,"Pets, Seinen, Slice of Life",8.14,536,966,finished,Takashi Murakami
44319,Mahou Shoujo Madoka★Magica: The Different Story,"Drama, Horror, Mahou Shoujo, School, Seinen",8.14,539,1176,finished," Magica Quartet,  Hanokage"
120250,Ponkotsu Ponko,"Comedy, Seinen, Slice of Life",8.14,541,1726,finished,Keita Yatera
111745,Tengoku Daimakyou,"Adventure, Mystery, Sci-Fi, Seinen",8.13,544,490,currently_publishing,Masakazu Ishiguro
117020,Tsukiatte Agetemo Ii kana,Girls Love,8.13,545,981,currently_publishing, Tamifull
130331,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su","Action, Adventure, Award Winning, Fantasy, Shounen, Video Game",8.13,548,808,currently_publishing,"Ryousuke Fuji,  Katarina"
10978,Major,"Award Winning, Comedy, Drama, Shounen, Sports, Team Sports",8.13,550,3213,finished,Takuya Mitsuda
26769,Bokura wa Minna Kawai-sou,"Romance, School, Seinen, Slice of Life",8.13,553,409,finished,Ruri Miyahara
36131,Fate/kaleid liner Prisma☆Illya 3rei!!,"Action, Comedy, Fantasy, Mahou Shoujo",8.13,554,2068,currently_publishing,Hiroshi Hiroyama
96792,Kimetsu no Yaiba,"Action, Fantasy, Historical, Shounen",8.13,555,9,finished,Koyoharu Gotouge
63535,Amaama to Inazuma,"Childcare, Comedy, Gourmet, Iyashikei, Seinen, Slice of Life",8.13,556,735,finished,Gido Amagakure
80841,Hakumei to Mikochi,"Fantasy, Iyashikei, Seinen, Slice of Life",8.12,557,2358,currently_publishing,Takuto Kashiki
463,NHK ni Youkoso!,"Comedy, Drama, Otaku Culture, Psychological, Romance, Shounen",8.12,559,283,finished,"Kenji Ooiwa, Tatsuhiko Takimoto"
635,God Child,"Boys Love, Historical, Horror, Mystery, Shoujo, Supernatural",8.12,560,979,finished,Kaori Yuki
792,City Hunter,"Adventure, Comedy, Detective, Shounen",8.12,561,1184,finished,Tsukasa Hojo
1365,Kaze to Ki no Uta,"Award Winning, Boys Love, Drama, Historical, Shoujo",8.12,563,2196,finished,Keiko Takemiya
7010,NG Life,"Comedy, Drama, Historical, Reincarnation, Romance, Shoujo, Supernatural",8.12,564,1758,finished,Mizuho Kusanagi
7760,Hanma Baki,"Action, Adventure, Gore, Martial Arts",8.12,565,745,finished,Keisuke Itagaki
10010,Beelzebub,"Action, Childcare, Comedy, Delinquents, Mythology, School, Shounen, Supernatural",8.12,566,119,finished,Ryuuhei Tamura
89960,Re:Zero kara Hajimeru Isekai Seikatsu: Dai-3 Shou - Truth of Zero,"Drama, Fantasy, Isekai, Psychological, Seinen, Suspense, Time Travel",8.12,567,1714,finished,"Daichi Matsuse, Tappei Nagatsuki"
99969,Sabishisugite Lesbian Fuuzoku ni Ikimashita Report,"Memoir, Slice of Life",8.12,568,323,finished,Kabi Nagata
107948,Hitori Koukan Nikki,"Memoir, Slice of Life",8.12,569,1083,finished,Kabi Nagata
20554,Kocchi Muite! Miiko,"Award Winning, Comedy, Shoujo, Slice of Life",8.12,571,11905,currently_publishing,Eriko Ono
24294,Ao Haru Ride,"Romance, School, Shoujo",8.12,572,45,finished,Io Sakisaka
21054,Touhou Ibara Kasen: Wild and Horned Hermit.,"Fantasy, Slice of Life",8.11,573,2521,finished," ZUN, Aya Azuma"
36933,Ore Monogatari!!,"Award Winning, Comedy, Romance, Shoujo",8.11,574,524,finished,"Kazune Kawahara,  Aruko"
154679,Hotaru no Yomeiri,"Historical, Romance",8.11,577,971,currently_publishing,Oreco Tachibana
112922,Gokushufudou,"Adult Cast, Comedy, Organized Crime",8.11,578,102,currently_publishing,Kousuke Oono
70259,Mushoku Tensei: Isekai Ittara Honki Dasu,"Fantasy, Isekai, Reincarnation, Seinen",8.11,579,122,currently_publishing,"Yuka Fujikawa,  Rifujin na Magonote"
20,Hikaru no Go,"Award Winning, Comedy, Drama, Shounen, Strategy Game, Supernatural",8.11,580,373,finished,"Takeshi Obata, Yumi Hotta"
338,Chrno Crusade,"Action, Adventure, Drama, Fantasy, Romance, Sci-Fi, Shounen, Supernatural",8.11,581,649,finished,Daisuke Moriyama
1101,Akumetsu,"Action, Detective, Drama, Psychological, Shounen, Suspense",8.11,583,238,finished,"Yoshiaki Tabata, Yuuki Yugo"
3403,Rosario to Vampire: Season II,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Shounen, Supernatural, Vampire",8.11,584,243,finished,Akihisa Ikeda
4423,Oooku,"Award Winning, Drama, Historical, Samurai, Shoujo",8.11,585,1800,finished,Fumi Yoshinaga
4945,Ginga Nagareboshi Gin,"Anthropomorphic, Award Winning, Shounen",8.11,586,4615,finished,Yoshihiro Takahashi
8300,Baby Steps,"Award Winning, School, Shounen, Sports",8.11,587,722,finished,Hikaru Katsuki
11243,Kono Sekai no Katasumi ni,"Award Winning, Drama, Historical, Seinen",8.11,588,2477,finished,Fumiyo Kouno
47,Katekyou Hitman Reborn!,"Action, Comedy, Organized Crime, School, Shounen, Super Power",8.1,589,106,finished,Akira Amano
339,Sakigake!! Cromartie Koukou,"Award Winning, Comedy, Delinquents, Gag Humor, Shounen",8.1,590,1441,finished,Eiji Nonaka
908,Soul Eater,"Action, Comedy, Fantasy, Shounen",8.1,591,43,finished,Atsushi Ookubo
1258,Higurashi no Naku Koro ni: Watanagashi-hen,"Drama, Horror, Mystery, Psychological, Shounen",8.1,592,1065,finished,"Yutori Houjou,  Ryukishi07"
9296,Seven Days,"Boys Love, School, Slice of Life",8.1,593,311,finished,"Rihito Takarai, Venio Tachibana"
11652,Kuroko no Basket,"Comedy, School, Shounen, Sports, Team Sports",8.1,594,217,finished,Tadatoshi Fujimaki
13702,Tonari no Kaibutsu-kun,"Comedy, Romance, School, Shoujo",8.1,595,130,finished, Robico
112090,Hidamari ga Kikoeru: Koufukuron,"Boys Love, School, Slice of Life",8.1,596,2934,finished,Yuki Fumino
19709,Gabai: Saga no Gabai Baachan,"Comedy, Historical, Seinen, Slice of Life",8.1,600,8016,finished,"Yoshichi Shimada, Saburou Ishikawa"
27029,Ouran Koukou Host Club University Special,"Comedy, Crossdressing, Drama, Harem, Romance, School, Shoujo",8.1,602,2868,finished,Bisco Hatori
48025,Magi: Sinbad no Bouken,"Action, Adventure, Fantasy, Shounen",8.1,604,521,finished,"Shinobu Ohtaka, Yoshifumi Ohtera"
