ID,Titolo,Generi,Punteggio Medio,Rank,Popolarità,Stato,Autori
132975,Anemone wa Netsu wo Obiru,"Girls Love, School",7.98,815,2013,finished,Ren Sakuragi
98578,Kanata no Astra,"Adventure, Award Winning, Mystery, Sci-Fi, Shounen, Space, Survival, Suspense",7.98,821,915,finished,Kenta Shinohara
107239,Maiko-san Chi no Makanai-san,"Award Winning, Gourmet, Iyashikei, Performing Arts, Shounen, Slice of Life",7.98,822,3109,finished,Aiko Koyama
104829,Sachi-iro no One Room,"Drama, Suspense",7.97,824,328,finished, Hakuri
160,School Rumble,"Comedy, Gag Humor, Love Polygon, Romance, School, Shounen",7.97,825,625,finished,Jin Kobayashi
407,Life,"Award Winning, Drama, Psychological, School, Shoujo, Slice of Life",7.97,831,1048,finished,Keiko Suenobu
5454,Golden Days,"Boys Love, Drama, Fantasy, Historical, Shoujo, Time Travel",7.97,827,4476,finished,Shigeru Takao
5820,Sumire♡16-sai!!,"Comedy, School, Shounen",7.97,828,3186,finished,Takeru Nagayoshi
11329,Mudazumonaki Kaikaku,"Comedy, Drama, Strategy Game",7.97,829,2128,finished,Hideki Oowada
14721,D-Frag!,"Comedy, School, Seinen",7.97,830,604,currently_publishing,Tomoya Haruno
37565,10 Dance,"Boys Love, Drama, Performing Arts, Seinen",7.97,831,2928,currently_publishing,Satou Inoue
155285,Boku no Papa to Papa no Hanashi,"Boys Love, Childcare",7.97,834,13889,currently_publishing, Roji
81667,Overlord,"Action, Fantasy, Isekai",7.97,838,397,finished,"Fugin Miyama, Kugane Maruyama"
57015,Jitsu wa Watashi wa,"Comedy, Fantasy, Romance, School, Shounen, Supernatural",7.96,839,346,finished,Eiji Masuda
75989,Boku no Hero Academia,"Action, School, Shounen, Super Power",7.96,840,11,finished,Kouhei Horikoshi
23627,Yowamushi Pedal,"Award Winning, Shounen, Sports",7.96,842,1349,currently_publishing,Wataru Watanabe
26441,"Maoyuu Maou Yuusha: 'Kono Ware no Mono to Nare, Yuusha yo' 'Kotowaru!'","Action, Adventure, Comedy, Fantasy, Mythology, Romance",7.96,843,1114,finished,"Akira Ishida, Mamare Touno"
42531,Senyuu.,"Adventure, Comedy, Fantasy, Shounen",7.96,846,3965,finished,Robinson Haruhara
96581,Zelda no Densetsu: Twilight Princess,"Action, Adventure, Fantasy",7.96,847,1780,finished,Akira Himekawa
133,Tokyo Babylon,"Drama, Fantasy, Shoujo, Supernatural",7.96,850,865,finished, CLAMP
868,Karakuri Circus,"Adventure, Mystery, Shounen",7.96,851,2271,finished,Kazuhiro Fujita
907,Mekakushi no Kuni,"Drama, Love Polygon, Romance, Shoujo, Supernatural",7.96,852,2111,finished,Sakura Tsukuba
926,Penguin Kakumei,"Comedy, Love Polygon, Romance, Shoujo, Showbiz",7.96,853,2194,finished,Sakura Tsukuba
1031,Bokura ga Ita,"Award Winning, Drama, Love Polygon, Romance, Shoujo",7.96,859,347,finished,Yuuki Obata
1067,Cesare: Hakai no Souzousha,"Historical, Seinen",7.96,860,2852,finished,Fuyumi Souryo
7378,Strobe Edge,"Love Polygon, Romance, School, Shoujo",7.96,856,257,finished,Io Sakisaka
112268,Sono Bisque Doll wa Koi wo Suru,"Otaku Culture, Romance, School, Seinen",7.96,839,61,finished,Shinichi Fukuda
119852,Haikyuu-bu!!,"Comedy, Shounen, Sports, Team Sports",7.96,858,4034,finished,Kyouhei Miyajima
94919,Bokutachi ga Yarimashita,"Drama, Seinen",7.95,868,687,finished,"Muneyuki Kaneshiro, Hikaru Araki"
21040,Comic Showa-shi,"Award Winning, Historical, Memoir",7.95,871,7333,finished,Shigeru Mizuki
39291,Nijiiro Days,"Comedy, Romance, School, Shoujo",7.95,877,446,finished,Minami Mizuno
44933,Kanshikan Tsunemori Akane,"Action, Adult Cast, Detective, Drama, Mystery, Psychological, Sci-Fi, Shounen",7.95,875,1538,finished,"Gen Urobuchi, Hikaru Miyoshi"
142997,The Fable: The Second Contact,"Adult Cast, Comedy, Organized Crime, Seinen, Suspense",7.95,877,2572,finished,Katsuhisa Minami
422,Yamato Nadeshiko Shichihenge♥,"Drama, Reverse Harem, Romance, School, Shoujo",7.95,881,690,finished,Tomoko Hayakawa
534,Spiral: Suiri no Kizuna,"Drama, Mystery, School, Shounen, Suspense",7.95,885,1706,finished,"Kyou Shirodaira, Eita Mizuno"
888,Tsuki no Shippo,"Adventure, Comedy, Fantasy, Historical, Romance, Shoujo",7.95,883,1922,finished,Rinko Ueda
1023,Koukaku Kidoutai: The Ghost in the Shell,"Action, Adult Cast, Detective, Psychological, Sci-Fi, Seinen",7.95,884,432,finished,Masamune Shirow
1388,Candy Candy,"Award Winning, Drama, Romance, Shoujo",7.95,885,4041,finished,"Yumiko Igarashi, Keiko Nagita"
1648,Tengen Toppa Gurren Lagann,"Action, Adventure, Comedy, Mecha, Sci-Fi",7.95,886,1438,finished,"Kazuki Nakashima, Kotarou Mori"
1668,Black Jack ni Yoroshiku,"Award Winning, Drama, Medical, Psychological, Seinen",7.95,887,3477,finished,Shuho Sato
3258,Haruka na Machi e,"Award Winning, Drama, Seinen, Slice of Life, Time Travel",7.95,888,887,finished,Jiro Taniguchi
5655,Kaijuu no Kodomo,"Award Winning, Drama, Mystery, Seinen, Supernatural",7.95,892,1147,finished,Daisuke Igarashi
5664,Nurarihyon no Mago,"Action, Mythology, Shounen, Supernatural",7.95,890,418,finished,Hiroshi Shiibashi
17374,Himegimi to Sanbiki no Kemono,"Fantasy, Shoujo",7.95,891,2504,finished,Mitsubachi Miyuki
118668,Dark Gathering,"Horror, Shounen, Supernatural",7.94,895,1763,currently_publishing,Kenichi Kondou
95920,Niehime to Kemono no Ou,"Fantasy, Romance, Shoujo",7.94,897,1251,finished,Yuu Tomofuji
62083,Saenai Heroine no Sodatekata: Koisuru Metronome,"Comedy, Drama, Romance, Seinen",7.94,915,1828,finished,"Sabu Musha, Fumiaki Maruto"
392,Kimi wa Pet,"Award Winning, Comedy, Drama, Josei, Romance",7.94,900,863,finished,Yayoi Ogawa
1250,Deep Love: Ayu no Monogatari,"Drama, Shoujo",7.94,901,1064,finished," Yoshi, Yuu Yoshii"
1496,Tenshi Nanka ja Nai,"Drama, Romance, School, Shoujo",7.94,902,3133,finished,Ai Yazawa
3438,Psyren,"Action, Adventure, High Stakes Game, Psychological, Romance, Sci-Fi, Shounen, Strategy Game, Super Power, Supernatural",7.94,903,160,finished,Toshiaki Iwashiro
3633,Beast Master,"Comedy, Romance, Shoujo",7.94,899,282,finished,Kyousuke Motomi
3941,Clannad: Tomoyo After,"Drama, Romance",7.94,900,2770,finished," Key, Yukiko Sumiyoshi"
10270,Karneval,"Action, Fantasy, Josei, Mystery, Sci-Fi",7.94,901,517,finished,Touya Mikanagi
11896,Reimei no Arcana,"Drama, Fantasy, Romance, Shoujo",7.94,907,406,finished,Rei Touma
14568,Clover,"Action, Comedy, Delinquents, Shounen",7.94,908,1961,finished,Tetsuhiro Hirakawa
17706,Super Lovers,"Boys Love, Comedy, Drama",7.94,910,846,currently_publishing,Miyuki Abe
144695,Blue Lock: Episode Nagi,"Shounen, Sports, Team Sports",7.94,913,1861,currently_publishing,"Muneyuki Kaneshiro, Kouta Sannomiya"
150973,Lycoris Recoil,"Action, Seinen",7.94,913,4202,currently_publishing,Yasunori Bizen
163882,Kimi to Uchuu wo Aruku Tame ni,"Award Winning, Josei, School, Slice of Life",7.94,918,7761,currently_publishing,Inuhiko Doronoda
98639,Maoujou de Oyasumi,"Comedy, Fantasy, Parody, Shounen",7.93,921,902,currently_publishing,Kagiji Kumanomata
26021,Hajimari no Niina,"Romance, Shoujo",7.93,927,1326,finished,Koyomi Minamori
52277,Sword Art Online: Progressive,"Action, Fantasy, Romance, Video Game",7.93,928,919,finished,"Reki Kawahara, Kiseki Himura"
871,Dragon Quest: Dai no Daibouken,"Action, Adventure, Fantasy, Shounen",7.93,933,1685,finished,"Riku Sanjou, Koji Inada"
975,Ludwig Kakumei,"Adventure, Drama, Fantasy, Historical, Horror, Romance, Shoujo, Supernatural",7.93,934,1662,finished,Kaori Yuki
1683,Kubikiri Asa,"Action, Drama, Historical, Samurai",7.93,935,2924,finished,"Kazuo Koike, Goseki Kojima"
2435,Crayon Shin-chan,"Comedy, School, Seinen, Slice of Life",7.93,936,3471,finished,Yoshito Usui
3713,Bartender,"Adult Cast, Gourmet, Seinen, Workplace",7.93,930,1080,finished,"Kenji Nagatomo, Araki Jou"
4584,Sasameki Koto,"Comedy, Drama, Girls Love, School, Seinen",7.93,938,838,finished,Takashi Ikeda
6997,Clannad: Hikaru Mimamoru Sakamichi de,"Drama, Romance",7.93,939,5604,finished,"Jun Maeda,  Key, Rino Fujii"
17541,Shinrei Tantei Yakumo,"Horror, Mystery, Romance, Shoujo, Supernatural",7.93,935,975,finished,"Manabu Kaminaga, Suzuka Oda"
118,Kobato.,"Adventure, Fantasy, Iyashikei, Romance",7.92,964,875,finished, CLAMP
164,Nousatsu Junkie,"Comedy, Crossdressing, Romance, School, Shoujo, Showbiz",7.92,944,1678,finished,Ryoco Fukuyama
1456,Shi ga Futari wo Wakatsu made,"Action, Drama, Sci-Fi, Seinen, Supernatural",7.92,946,624,finished,"Ji-Hyung Song, Hiroshi Takashige"
3986,Deadman Wonderland,"Action, Adventure, Drama, Gore, High Stakes Game, Sci-Fi, Shounen, Supernatural, Survival",7.92,947,37,finished,"Kazuma Kondou, Jinsei Kataoka"
5380,Hyouge Mono,"Adult Cast, Award Winning, Drama, Historical, Samurai, Seinen, Visual Arts",7.92,948,6660,finished,Yoshihiro Yamada
11454,Doraemon Plus,"Comedy, Sci-Fi, Shounen",7.92,950,8087,finished,Fujio F. Fujiko
16686,Bokura no Kiseki,"Fantasy, Josei, Mystery, Romance, School, Supernatural",7.92,951,1390,currently_publishing,Natsuo Kumeta
97179,Hokuhokusei ni Kumo to Ike,"Detective, Drama, Seinen, Supernatural, Suspense",7.92,952,2024,currently_publishing,Aki Irie
98270,Fire Punch,"Action, Gore, Mystery, Shounen, Supernatural",7.92,953,41,finished,Tatsuki Fujimoto
142246,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e: 2-nensei-hen,"Drama, Psychological, School, Seinen",7.92,954,5644,currently_publishing,"Shougo Kinugasa, Shia Sasane"
160131,Pink Heart Jam: Beat,"Boys Love, Music, School",7.92,947,11107,currently_publishing, Shikke
110929,Kusuriya no Hitorigoto: Maomao no Koukyuu Nazotoki Techou,"Drama, Historical, Medical, Mystery, Seinen",7.92,960,6834,currently_publishing,"Natsu Hyuuga, Minoji Kurata"
122559,Devil May Cry 5: Visions of V,"Action, Supernatural",7.92,962,5428,finished,Tomio Ogata
123681,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,"Comedy, Harem, Parody, Romance, School, Seinen",7.92,952,272,currently_publishing,"Yukiko Nozawa, Rikito Nakamura"
131703,Jinrui wo Metsubou sasete wa Ikemasen,"Childcare, Sci-Fi, Seinen, Slice of Life",7.92,954,4647,finished,"Kyuu Takahata, Yuuji Kaba"
21651,Hitori-tachi,Shoujo,7.92,967,4500,finished,Aya Kanno
22044,Iris Zero,"Drama, Fantasy, Mystery, Psychological, Romance, School, Seinen, Supernatural",7.92,968,463,currently_publishing,"Takana Hotaru, Shiki Piro"
30779,Tetsugaku Letra,"Drama, Performing Arts, School, Shounen, Slice of Life",7.92,969,1125,finished,Sumomo Yumeka
40481,Oomuro-ke,"CGDCT, Comedy, Girls Love, School, Slice of Life",7.92,970,4253,currently_publishing, Namori
19671,Angel Beats!: Heaven's Door,"Action, Comedy, Drama, School, Supernatural",7.91,973,949,finished,"Jun Maeda,  Key, Yuriko Asami"
24450,Kiba no Tabishounin: The Arms Peddler,"Action, Adventure, Drama, Horror, Seinen, Supernatural",7.91,974,2010,on_hiatus,"Kyoichi Nanatsuki,  Night Owl"
41847,Soredemo Sekai wa Utsukushii,"Adventure, Fantasy, Romance, Shoujo",7.91,975,788,finished,Dai Shiina
90334,Queen's Quality,"Romance, Shoujo, Supernatural",7.91,977,1715,finished,Kyousuke Motomi
15,Mahou Sensei Negima!,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Martial Arts, Romance, School, Shounen, Supernatural",7.91,978,223,finished,Ken Akamatsu
124,Aqua,"Iyashikei, Sci-Fi, Shoujo, Slice of Life",7.91,979,1005,finished,Kozue Amano
356,Hatenkou Yuugi,"Action, Adventure, Comedy, Drama, Fantasy, Romance, Supernatural",7.91,988,3089,finished,Minari Endou
563,V.B. Rose,"Love Polygon, Romance, Shoujo, Workplace",7.91,981,3499,finished,Banri Hidaka
744,Mahoraba,"Comedy, Iyashikei, Psychological, Romance, Shounen, Slice of Life, Visual Arts",7.91,990,3352,finished,Akira Kojima
1721,Nabari no Ou,"Action, Drama, Fantasy, Martial Arts, School, Shounen, Supernatural",7.91,983,848,finished,Yuuki Kamatani
3064,Kiichi!!,"Drama, Psychological, Seinen",7.91,984,2372,finished,Hideki Arai
3486,Shiki,"Mystery, Shounen, Supernatural, Suspense, Vampire",7.91,985,895,finished,"Ryuu Fujisaki, Fuyumi Ono"
3872,Kiss yori mo Hayaku,"Childcare, Comedy, Drama, Romance, School, Shoujo",7.91,986,461,finished,Meca Tanaka
4623,Hyakki Yakoushou,"Award Winning, Historical, Horror, Mystery, Romance, Shoujo, Supernatural",7.91,987,5890,currently_publishing,Ichiko Ima
4964,Eien no With,"Drama, Shoujo",7.91,996,3684,finished,Saya Miyauchi
5685,Hakkenden: Touhou Hakken Ibun,"Action, Drama, Fantasy, Mystery, Shoujo, Supernatural",7.91,989,4865,finished,Miyuki Abe
13419,Gekiga Hyouryuu,"Award Winning, Comedy, Drama, Historical, Memoir, Psychological, Romance, School, Seinen, Slice of Life",7.91,991,2903,finished,Yoshihiro Tatsumi
115217,Fukakai na Boku no Subete wo,"Drama, Romance",7.91,978,986,finished,Kata Konayama
115365,Kimi to Natsu no Naka,"Boys Love, Drama, School",7.91,994,2335,finished,Nagisa Furuya
121544,Ousama Ranking,"Action, Adventure, Comedy, Fantasy",7.91,980,1983,currently_publishing,Sousuke Tooka
144180,Gachiakuta,"Action, Fantasy, Shounen",7.91,996,244,currently_publishing,Kei Urana
160302,Kono Koi wo Hoshi ni wa Negawanai,"Drama, Girls Love",7.91,999,9168,currently_publishing, Shinoa
162479,Kagurabachi,"Action, Fantasy, Gore, Shounen",7.91,1000,219,currently_publishing,Takeru Hokazono
59669,Steins;Gate: Eigou Kaiki no Pandora,"Drama, Sci-Fi",7.91,1002,5874,on_hiatus,"Masashi Takimoto, Yasuyuki Torikai"
67645,Namaikizakari.,"Romance, School, Shoujo, Sports, Team Sports",7.91,976,211,finished,Mitsubachi Miyuki
85802,Ookami Shounen wa Kyou mo Uso wo Kasaneru,"Crossdressing, Drama, Love Polygon, Romance",7.91,1005,485,finished, namo
70589,GTO: Paradise Lost,"Delinquents, Seinen, Workplace",7.9,1006,1198,finished,Tooru Fujisawa
75929,Arte,"Historical, Seinen, Visual Arts",7.9,1007,1547,currently_publishing,Kei Ookubo
12,Bleach,"Action, Adventure, Award Winning, Shounen, Supernatural",7.9,1009,15,finished,Tite Kubo
58,W-Juliet,"Comedy, Crossdressing, Drama, Performing Arts, Romance, School, Shoujo, Slice of Life",7.9,1010,2160,finished, Emura
371,Ichigo Mashimaro,"CGDCT, Comedy, Iyashikei, Slice of Life",7.9,1011,2670,currently_publishing, Barasui
411,Kitchen no Ohimesama,"Award Winning, Drama, Gourmet, Romance, School, Shoujo",7.9,1012,787,finished,"Miyuki Kobayashi, Natsumi Ando"
616,Mx0,"Action, Comedy, School, Shounen",7.9,1013,424,finished,Yasuhiro Kano
877,Hana yori Dango,"Award Winning, Drama, Romance, School, Shoujo",7.9,1014,739,finished,Yoko Kamio
1271,Special A,"Comedy, Romance, School, Shoujo",7.9,1016,431,finished,Maki Minami
1349,07-Ghost,"Action, Fantasy, Josei, Military, Mythology",7.9,1017,539,finished,"Yuki Amemiya, Yukino Ichihara"
6888,Subaru,"Drama, Performing Arts, Psychological, Seinen",7.9,1019,3538,finished,Masahito Soda
7728,Rozen Maiden (2008),"Drama, Fantasy, Psychological, Seinen, Supernatural",7.9,1037,2254,finished, PEACH‐PIT
14127,Satougashi no Dangan wa Uchinukenai: A Lollypop or A Bullet,"Drama, Psychological, School, Shounen",7.9,1022,1160,finished,"Kazuki Sakuraba, Iqura Sugimoto"
23419,Byousoku 5 Centimeter,"Drama, Romance, Seinen",7.9,1023,577,finished,"Makoto Shinkai, Yukiko Seike"
39625,Kagerou Daze,"Comedy, Josei, Romance, Sci-Fi, Supernatural",7.9,1020,462,finished,"Mahiro Satou,  Jin"
45757,Shokugeki no Souma,"Ecchi, Gourmet, School, Shounen",7.9,1021,56,finished,"Shun Saeki, Yuuto Tsukuda, Yuki Morisaki"
92182,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,"Comedy, Romance, School",7.9,1027,730,finished,"Hajime Kamoshida, Tsugumi Nanamiya"
101554,City,"Comedy, Gag Humor, Seinen",7.9,1028,2381,finished,Keiichi Arawi
103851,5-toubun no Hanayome,"Award Winning, Comedy, Harem, Romance, School, Shounen",7.9,1029,65,finished,Negi Haruba
108032,My Home Hero,"Drama, Seinen, Suspense",7.9,1009,589,finished,"Masashi Asaki, Naoki Yamakawa"
142765,Mushoku Tensei: Isekai Ittara Honki Dasu - Shitsui no Majutsushi-hen,"Fantasy, Isekai, Reincarnation",7.9,1032,4179,currently_publishing,"Kazusa Yoneda,  Rifujin na Magonote"
109608,Goblin Slayer Gaiden: Year One,"Action, Drama, Fantasy, Seinen",7.9,1035,699,currently_publishing,"Kumo Kagyuu, Kento Sakaeda"
113937,Hokuou Kizoku to Moukinzuma no Yukiguni Karigurashi,"Romance, Slice of Life",7.9,1036,4099,finished,"Mashimesa Emoto, Shikayo Shirakaba"
122448,Kubo-san wa Mob wo Yurusanai,"Comedy, Love Status Quo, Romance, School, Seinen",7.9,1037,229,finished,Nene Yukimori
122575,Sayonara Rose Garden,"Drama, Girls Love, Historical",7.9,1038,1848,finished,Pepako Dokuta
122615,Cool Doji Danshi,"Iyashikei, Slice of Life",7.89,1040,2601,currently_publishing,Kokone Nata
133988,Seishun Buta Yarou wa Logical Witch no Yume wo Minai,"Comedy, Romance, School",7.89,1041,6136,finished,"Hajime Kamoshida, Tsukako Akina"
135264,Fool Night,"Drama, Sci-Fi, Seinen",7.89,1042,1767,currently_publishing,Kasumi Yasuda
24302,Rockman Gigamix,"Action, Adventure, Kids, Mecha, Sci-Fi, Space",7.89,1066,13324,finished,Hitoshi Ariga
28631,Saiyaku wa Boku wo Suki Sugiru,"Action, Boys Love, Drama, Supernatural",7.89,1044,4068,currently_publishing,"Satoru Kannagi, Etsumi Ninomiya"
62509,New Game!,"CGDCT, Comedy, Otaku Culture, Workplace",7.89,1046,829,finished,Shoutarou Tokunou
80119,Kobayashi-san Chi no Maid Dragon,"Fantasy, Slice of Life",7.89,1047,402,currently_publishing, Cool-kyou Shinja
87813,Takane to Hana,"Comedy, Romance, Shoujo",7.89,1048,631,finished,Yuki Shiwasu
55,Aishiteruze Baby★★,"Childcare, Comedy, Drama, Romance, School, Shoujo",7.89,1049,871,finished,Youko Maki
892,Sono Yubi dake ga Shitteiru,"Boys Love, Drama, Romance, School",7.89,1050,3264,finished,"Satoru Kannagi, Hotaru Odagiri"
1158,"Densha Otoko: Net Hatsu, Kakueki Teisha no Love Story","Romance, Seinen, Slice of Life",7.89,1051,1964,finished,"Hitori Nakano, Hidenori Hara"
1766,Marie no Kanaderu Ongaku,"Drama, Fantasy, Romance, Seinen",7.89,1052,1436,finished,Usamaru Furuya
1978,Moe Kare!!,"Comedy, Drama, Romance, School, Shoujo",7.89,1053,797,finished,Go Ikeyamada
2598,Clannad,"Drama, Romance, School, Seinen",7.89,1054,1820,finished,"Jun Maeda,  Key, Juri Misaki"
4031,Shanaou Yoshitsune,"Award Winning, Historical, Shounen",7.89,1055,11189,finished,Hirofumi Sawada
4470,Shitsuji-sama no Okiniiri,"Comedy, Romance, School, Shoujo",7.89,1056,1856,finished,"Rei Izawa, Fuyu Tsuyama"
7024,Kouya no Tenshidomo,"Comedy, Romance, Shoujo",7.89,1048,7738,finished,Kyouko Hikawa
8483,Kimi no Iru Machi,"Drama, Ecchi, Love Polygon, Romance, School, Shounen",7.89,1058,232,finished,Kouji Seo
8848,Sun-Ken Rock,"Action, Comedy, Drama, Ecchi, Seinen",7.89,1059,121,finished, Boichi
11977,Bambino!,"Award Winning, Drama, Gourmet, Seinen, Slice of Life",7.89,1051,2710,finished,Tetsuji Sekiya
16659,Tobaku Datenroku Kaiji: Kazuya-hen,"Adult Cast, High Stakes Game, Seinen, Strategy Game",7.89,1061,2380,finished,Nobuyuki Fukumoto
92149,Tomo-chan wa Onnanoko!,"Comedy, Romance, School",7.89,1066,108,finished,Fumita Yanagida
94676,Namidaame to Serenade,"Historical, Josei, Romance, Time Travel",7.89,1067,3789,currently_publishing,Haruka Kawachi
107570,Sengoku Komachi Kuroutan: Noukou Giga,"Action, Fantasy, Historical, Time Travel",7.89,1068,2926,currently_publishing,"Hajime Sawada,  Kyouchikutou"
99386,Sword Art Online: Project Alicization,"Action, Fantasy, Video Game",7.88,1069,3004,finished,"Koutarou Yamada, Reki Kawahara"
60511,Sousei no Onmyouji,"Action, Fantasy, Mythology, Shounen, Urban Fantasy",7.88,1070,330,finished,Yoshiaki Sukeno
69903,Fairy Tail Zerø,"Action, Fantasy",7.88,1071,323,finished,Hiro Mashima
70557,Out,"Action, Delinquents, Seinen",7.88,1072,956,currently_publishing,"Tatsuya Iguchi, Makoto Mizuta"
80469,Donten ni Warau Gaiden,"Action, Historical, Supernatural",7.88,1073,4035,finished,Kemuri Karakara
118873,Asper Kanojo,"Drama, Psychological",7.88,1075,979,finished,"Souhachi Hagimoto, Renji Morita"
121945,Maou no Musume wa Yasashisugiru!!,"Childcare, Comedy, Fantasy",7.88,1077,2052,currently_publishing,Yuuya Sakamoto
122830,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen Dai 2-bu - Hon no Tame nara Miko ni Naru!,"Fantasy, Isekai, Reincarnation, Slice of Life",7.88,1078,3381,currently_publishing," Suzuka, Miya Kazuki"
137041,Dekiru Neko wa Kyou mo Yuuutsu,"Anthropomorphic, Comedy, Slice of Life, Supernatural",7.88,1080,5199,currently_publishing,Hitsuji Yamada
24821,Tomodachi no Hanashi,"Comedy, Romance, School, Shoujo",7.88,1082,1330,finished,"Kazune Kawahara, Aiji Yamakawa"
139289,Hidamari ga Kikoeru: Shunkashuutou,"Boys Love, Slice of Life",7.88,1083,7443,currently_publishing,Yuki Fumino
448,Tenshi Kinryouku,"Fantasy, Reincarnation, Romance, Shoujo",7.88,1085,723,finished,Kaori Yuki
462,Shin Petshop of Horrors,"Fantasy, Horror, Mystery, Shoujo, Supernatural",7.88,1086,3168,finished,Matsuri Akino
773,Saishuu Heiki Kanojo,"Drama, Romance, Sci-Fi, Seinen",7.88,1087,1143,finished,Shin Takahashi
885,Hakushaku Cain Series,"Historical, Horror, Mystery, Shoujo",7.88,1079,2213,finished,Kaori Yuki
1895,Mademoiselle Butterfly,"Drama, Historical, Romance, Shoujo",7.88,1089,2423,finished,Akane Ogura
15205,Zetsuen no Tempest,"Action, Drama, Fantasy, Mystery, Psychological, Shounen, Urban Fantasy",7.88,1092,901,finished,"Kyou Shirodaira, Ren Saizaki"
676,InuYasha,"Action, Adventure, Award Winning, Fantasy, Historical, Love Polygon, Mythology, Romance, Shounen, Time Travel",7.87,1093,248,finished,Rumiko Takahashi
1267,Kagen no Tsuki,"Drama, Mystery, Shoujo, Supernatural",7.87,1094,1416,finished,Ai Yazawa
3576,Tobaku Haouden Zero,"Drama, High Stakes Game, Mystery, Shounen, Strategy Game, Suspense",7.87,1101,3184,finished,Nobuyuki Fukumoto
7656,Saijou no Meii,"Drama, Medical, Shounen",7.87,1097,3606,finished,"Takashi Hashiguchi, Kenzou Irie"
8094,Shin Tekken Chinmi,"Action, Adventure, Comedy, Historical, Martial Arts, Shounen",7.87,1098,12389,finished,Takeshi Maekawa
8878,Hetalia Axis Powers,"Anthropomorphic, Comedy, Gag Humor, Historical, Seinen",7.87,1100,890,finished,Hidekaz Himaruya
11089,Shinrei Tantei Yakumo: Akai Hitomi wa Shitteiru,"Horror, Mystery, Shoujo, Supernatural",7.87,1108,3284,finished,"Ritsu Miyako, Manabu Kaminaga"
13492,Ao no Exorcist,"Action, Mythology, School, Shounen, Supernatural",7.87,1109,76,currently_publishing,Kazue Katou
13992,Azumanga Daioh: Hoshuu-hen,"CGDCT, Comedy, School, Shounen, Slice of Life",7.87,1110,4001,finished,Kiyohiko Azuma
114852,Kimi wa Tsukiyo ni Hikarikagayaku,"Drama, Romance",7.87,1106,3043,finished,"Daichi Matsuse, Tetsuya Sano"
116482,Seishun Buta Yarou wa Petit Devil Kouhai no Yume wo Minai,"Comedy, Romance, School, Supernatural",7.87,1107,4052,finished,"Hajime Kamoshida, Tsukumo Asakusa"
116790,Mieruko-chan,"Comedy, Horror",7.87,1108,170,currently_publishing,Tomoki Izumi
120481,Kimi ni wa Todokanai.,"Boys Love, School",7.87,1115,2998,currently_publishing, Mika
122851,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen Dai 3-bu - Ryouchi ni Hon wo Hirogeyou!,"Fantasy, Isekai, Reincarnation",7.87,1110,5701,currently_publishing,"Miya Kazuki, Ryou Namino"
127366,Restart wa Tadaima no Ato de,"Boys Love, Slice of Life",7.87,1111,3441,finished, Cocomi
132417,Home,"Boys Love, Drama, Slice of Life",7.87,1112,7423,finished,Asumiko Nakamura
137146,Bokutachi wa Mada Aoku,"Boys Love, School",7.87,1119,7085,finished,Tsumuji Kuroi
106609,Ningen Shikkaku,"Drama, Psychological, Seinen",7.87,1114,815,finished,"Junji Itou, Osamu Dazai"
108639,Tsuiraku JK to Haijin Kyoushi,"Comedy, Drama, Romance, School, Shoujo",7.87,1115,1059,finished, sora
146517,Toumei na Ai no Utsuwa,"Boys Love, Supernatural",7.87,1093,15487,finished, hitomi
149804,Class de 2-banme ni Kawaii Onnanoko to Tomodachi ni Natta,"Comedy, Romance, School",7.87,1117,1968,currently_publishing," Takata, Rin Ono"
160786,Boruto: Two Blue Vortex,"Action, Adventure, Fantasy, Martial Arts, Shounen",7.87,1118,551,currently_publishing,"Masashi Kishimoto, Mikio Ikemoto"
46258,Flying Witch,"Fantasy, Iyashikei, Shounen, Slice of Life, Urban Fantasy",7.87,1119,1078,currently_publishing,Chihiro Ishizuka
22103,Hanazakari no Kimitachi e: After School,"Crossdressing, Romance, School, Shoujo",7.86,1149,5536,finished,Hisaya Nakajo
37683,Kidou Senshi Gundam Thunderbolt,"Action, Drama, Mecha, Military, Sci-Fi, Seinen, Space",7.86,1121,6057,currently_publishing,Yasuo Ootagaki
50217,Kamisama ga Uso wo Tsuku.,"Drama, Romance, School, Seinen",7.86,1123,287,finished,Kaori Ozaki
110029,Shinigami Bocchan to Kuro Maid,"Comedy, Drama, Love Status Quo, Romance",7.86,1120,581,finished,Koharu Inoue
111603,Bungou Stray Dogs Gaiden: Ayatsuji Yukito vs. Kyougoku Natsuhiko,"Action, Detective, Mystery, Supernatural",7.86,1125,5442,currently_publishing,"Kafka Asagiri,  Oyoyo"
111857,Hana ni Arashi,"Girls Love, School",7.86,1126,1697,finished,Ruka Kobachi
113360,Reigen: Reikyuuchi Max 131 no Otoko,"Comedy, Supernatural",7.86,1127,2326,finished, ONE
115848,"Fuufu Ijou, Koibito Miman.","Love Polygon, Romance, School, Seinen",7.86,1128,288,currently_publishing,Yuuki Kanamaru
